,feature,rmse_median_SANS,rmse_25perc_SANS,rmse_75perc_SANS,r2_median_SANS,r2_25perc_SANS,r2_75perc_SANS,r_median_SANS,r_25perc_SANS,r_75perc_SANS
55,el_dtf_str_delta,5.184105218520596,4.999981274508894,5.382864799796582,-0.0014162711876060108,-0.06704889676207298,0.04867419485116589,0.14592596975746733,0.040232339320977986,0.2350462656143562
56,el_dtf_str_gamma,5.28113774497718,5.006641157126485,5.49468986995236,-0.04324108687442785,-0.10485186449381728,0.03267044921588011,0.10212426557669392,0.016460087661671972,0.19444260358395793
57,el_dtf_str_theta,5.218640453647151,5.051072919796516,5.373817036931241,0.0031557054328265055,-0.06909318118755636,0.044133388592282524,0.16312504148274287,0.05705141282599206,0.23935568441810354
58,el_icoh_betw_alpha,5.2613690711718135,5.113746034058443,5.482346339399473,-0.050283060785692224,-0.08945261948514377,-0.0229191534663985,-0.11341509856318288,-0.20606782480266034,-0.008412353924305392
59,el_icoh_betw_beta,5.152094424467014,4.992643307450319,5.299962986356979,-0.007166883246020883,-0.03333350683147207,0.019556677391775357,0.06852740924842042,-0.0429374466251794,0.15038255451123322
60,el_icoh_betw_delta,5.214365375165179,5.069498424393695,5.342722344253859,-0.0236706129966473,-0.05459983673034052,0.008268888291769305,-0.006128826727157557,-0.08193264719640979,0.10525226004980791
61,el_icoh_betw_gamma,5.289484301121516,5.126230928538285,5.509237169760999,-0.05286070365782658,-0.08591056093783889,-0.023560979796054426,-0.044891047155532465,-0.1356736145488393,0.03234663459636527
62,el_icoh_betw_theta,5.231486817435133,5.093688686950346,5.4553025467362435,-0.03584250247534504,-0.06562602810222573,-0.01396746328892462,-0.04361825782530022,-0.11200932432850264,0.03974871991466619
63,el_icoh_clus_alpha,5.4357046631655175,5.187405903701617,5.658461644740757,-0.09808955817466614,-0.15593345679640863,-0.049325532066154476,-0.05608312018985594,-0.13579667527840877,0.02851254414485717
64,el_icoh_clus_beta,5.263090841790236,5.0644323983536434,5.423561733631076,-0.026526321463214875,-0.0724034374567557,0.017243649315160897,0.07836475490156156,0.016280950537626748,0.15225891784222853
65,el_icoh_clus_delta,5.358476518585748,5.202958553286361,5.617488468970363,-0.1031559375904203,-0.13874763451191213,-0.056569742613020835,-0.13490503595495237,-0.21724573801736305,-0.06315448684589037
66,el_icoh_clus_gamma,5.5644071690701615,5.40365302834787,5.793000113197703,-0.17182611903151035,-0.21686106035088842,-0.10824831424676518,-0.1949200665196647,-0.2691357442856987,-0.09215439941139805
67,el_icoh_clus_theta,5.402853358155268,5.088994389777849,5.55983099916707,-0.08310140340235539,-0.13476881025210996,-0.025293733425354015,-0.026685907244434127,-0.1364748751638779,0.0653465857023598
68,el_icoh_str_alpha,5.328498999415159,5.078580842539497,5.51616863717699,-0.04546215852022373,-0.10437240666007097,-0.01406540797324668,0.031173050815504744,-0.06223536150321341,0.08662383260783324
69,el_icoh_str_beta,5.18994165905751,4.957233972079625,5.3458230087022045,0.00844585484183541,-0.037716949212115214,0.04487023141874738,0.1514473277658459,0.08144080522738231,0.2236081774121963
70,el_icoh_str_delta,5.364316514769591,5.24246044466952,5.6711008367558335,-0.11203245884233415,-0.15301238754788193,-0.07429670299922236,-0.21647446739398218,-0.26489813065656964,-0.12478549845786993
71,el_icoh_str_gamma,5.538420890054157,5.338812693950116,5.702866470663319,-0.1403656863149314,-0.18425893973006185,-0.09986892187066437,-0.1669658591164076,-0.25119290046191634,-0.11511978504549406
72,el_icoh_str_theta,5.3441872425344314,5.084454390985196,5.493785645153621,-0.05106533486573395,-0.10869304588926487,-0.01570204001818315,0.01287549675043987,-0.11476224156794318,0.08746406066249368
73,el_plv_betw_alpha,5.082228491754853,4.958153201295135,5.2645517594192235,0.03544845026821564,-0.002615131997943776,0.05919318788869443,0.20472910716577192,0.10054323052988907,0.268974394458397
74,el_plv_betw_beta,5.338626398415742,5.174157570195649,5.566195402338968,-0.08504191746289225,-0.10934570773106395,-0.061771470122839955,-0.18148918777587936,-0.27013414730465235,-0.12256820441203738
75,el_plv_betw_delta,5.331604118252711,5.190934798345694,5.552621273380277,-0.07915549227106689,-0.12020451264484361,-0.05187818151579343,-0.21510141670175853,-0.3169988181057821,-0.11392172592027866
76,el_plv_betw_gamma,5.187916830461122,4.973195981126595,5.354216819499633,-0.005312537834825437,-0.044816934552555476,0.04314848971165955,0.11243490116215356,0.020323324712070705,0.21090983998075635
77,el_plv_betw_theta,5.130179576606755,4.948055318050519,5.301224836081469,0.015100669419743196,-0.018715225142026837,0.03647093088206632,0.13721486114149617,0.0437341068963068,0.20014140537464722
78,el_plv_clus_alpha,5.3394856647912325,5.070749933451193,5.4930384347749825,-0.05707999396723529,-0.10977953528548257,0.003955752716105543,0.04516539707840869,-0.0500199850817793,0.11379491621739596
79,el_plv_clus_beta,5.424831267413861,5.186600411496757,5.634041038721253,-0.0951214886751619,-0.14369259849511679,-0.06029373394136356,-0.16831662412982407,-0.24505580052996473,-0.09695956130279755
80,el_plv_clus_delta,5.464412433208814,5.319281248725305,5.73260781074417,-0.13217743151917416,-0.1705830362563015,-0.10327284525753505,-0.277707957212287,-0.3391072509185493,-0.20574159985683604
81,el_plv_clus_gamma,5.160525236938483,4.974111794763736,5.352565816541032,-0.010510319253745126,-0.04749017951690915,0.030399692794989747,0.11496142483142902,0.0741616099459347,0.2100179404165655
82,el_plv_clus_theta,5.160332060908211,5.012224651506892,5.435523064632635,-0.004960085099844358,-0.05518096697914937,0.025236144357084794,0.10672825601204938,0.02067449728021212,0.18376450693010107
83,el_plv_str_alpha,5.3477619007211405,5.095030273402402,5.470008446566927,-0.03612909610513604,-0.0846784851367518,-0.009123974498973453,0.03892070076258952,-0.05477342768888378,0.10303316233319845
84,el_plv_str_beta,5.425709232745237,5.158148893824227,5.598805992395329,-0.09189482992131759,-0.1252761692596711,-0.05345292882718261,-0.15645909431889135,-0.23023811553421472,-0.06560872992406674
85,el_plv_str_delta,5.376303668568097,5.181154310907908,5.639718967808051,-0.09381770785284793,-0.12815941137366516,-0.06194470760697163,-0.18026582604586555,-0.2643356487765415,-0.09455580082273247
86,el_plv_str_gamma,5.161058474446294,4.963860752515639,5.3609384345585855,-0.008308751882941667,-0.03871063024712823,0.029257435106762958,0.1042591121694895,0.050111566646704214,0.20534821596861566
87,el_plv_str_theta,5.114602593098022,5.011344976851449,5.328829553197494,-0.0026236289285230807,-0.04249795545765128,0.040525182186010006,0.1088220466834069,0.0426091808940275,0.21853012048862167
88,Gamma,5.268279957871007,5.102666100871347,5.409953016930012,-0.036895810399228623,-0.09846637808123648,0.005531501541930189,0.07785999152387665,-0.021848443680723702,0.15763517250910308
89,HE,5.416765032915556,5.23897699620235,5.624421044383544,-0.1116868439908485,-0.14623041991701669,-0.07928412178629685,-0.17029196907648808,-0.24036092422828864,-0.09514460946534894
90,HFD_Alpha,5.745000787696416,5.464054263795962,5.952082527166602,-0.21267733762894525,-0.29683870731887385,-0.1549669327134527,-0.181550985378096,-0.24998826623690334,-0.11057716497511746
91,HFD_Beta,5.29518637690601,5.134146637080096,5.517684966491018,-0.07254540060416781,-0.1057508397972251,-0.014540316585998858,0.004234101755188999,-0.07086755336750053,0.07555969856048393
92,HFD_Delta,5.398850563506081,5.193008230698972,5.6903963623540115,-0.10055848902176912,-0.139710311654538,-0.05975190176608447,-0.1452324456905672,-0.18996581481147162,-0.05835005236227914
93,HFD_Gamma,5.295143796876557,5.100835378149198,5.442973030651696,-0.0512617508960973,-0.09279495564834389,-0.014247989757401103,-0.0015625581133491481,-0.06310243354142758,0.08624915985595943
94,HFD_Theta,5.431793815985889,5.266308358695496,5.612167941766856,-0.10709369258275347,-0.1754197132607877,-0.04185965913560691,-0.045430991266223325,-0.13144001911979541,0.05497454240438181
95,INSTalpha_betwcentr,5.156320587440483,5.021149283001797,5.352746289683132,-0.0039024953761866987,-0.036395259882701814,0.012543083217353423,0.07358952494171664,-0.03419714281984035,0.12962077678285636
96,INSTalpha_clusteringcoefficient,5.412297321291039,5.229868021319517,5.588654825691161,-0.09305551753251973,-0.1595214620278863,-0.041105173444354715,-0.11343043609870204,-0.21625665488035856,-0.008569874695899225
97,INSTalpha_nodestrength,5.372222369064678,5.132728051282617,5.585727904874086,-0.08823030813965638,-0.12538115893623003,-0.05508980191988011,-0.12902933306621361,-0.21738218484202362,-0.049906033886029065
98,INSTbeta_betwcentr,5.180329925748813,5.0042224740149965,5.376041570032404,-0.013936596739161922,-0.03129964073957425,0.01244714489953802,0.043312710925805194,0.0015615408785959808,0.14326191997929158
99,INSTbeta_clusteringcoefficient,5.239705039866447,5.069440380250683,5.477413642635261,-0.05390414171955782,-0.09338961758297776,0.003756601624251149,0.020462089555810112,-0.03687995286818552,0.1303686491019855
100,INSTbeta_nodestrength,5.202669884091499,5.020456560867726,5.499286454609391,-0.036882115321169584,-0.0888099644128511,-0.005220369585733076,0.05947161470498874,-0.05966505860873915,0.1254526597006721
101,INSTdelta_betwcentr,5.242731238873889,5.114485440064516,5.461025585168116,-0.05241379841653837,-0.0775945266805006,-0.020284953968572716,-0.08855915468918812,-0.1610955582330313,0.017344329366667504
102,INSTdelta_clusteringcoefficient,5.321542494853813,5.116510059053655,5.541876940656072,-0.06940691358648587,-0.10411021718303903,-0.02231674980988707,-0.056706256918356755,-0.11324928417781656,0.053340855282383755
103,INSTdelta_nodestrength,5.259547510235601,5.0395035804465085,5.517736174099326,-0.03183415484989516,-0.07753355702572245,-0.008092081419336372,0.013122714433119576,-0.056360847540530994,0.0897665088973639
104,INSTgamma_betwcentr,5.215915333357933,5.0642795881380485,5.370044208544517,-0.02343194090380929,-0.048568322988205515,0.0011568836062528232,0.02058812434189715,-0.03312074762052977,0.09494706535762393
105,INSTgamma_clusteringcoefficient,5.444780529165116,5.234315578660909,5.726187072401055,-0.11582799119383425,-0.16502195158444677,-0.07288354486910836,-0.09261500760577021,-0.19522202179999573,-0.044496721619644276
106,INSTgamma_nodestrength,5.324696128169171,5.111940616056605,5.6782316870936125,-0.06873201155353603,-0.13205131281148214,-0.032607414140187696,-0.04579823419978901,-0.16211357006870344,0.02894670533949594
107,INSTtheta_betwcentr,5.144474561643467,5.0168806884399855,5.379544643998875,-0.013922961609656448,-0.032627178235111964,0.016411003582470163,0.05344549060301684,-0.040098646219813544,0.14354632442172371
108,INSTtheta_clusteringcoefficient,5.436288088528534,5.266566923887148,5.589300302604632,-0.10649351610581026,-0.15557922841678662,-0.07231182832015676,-0.1261111902172101,-0.2200191753553849,-0.05172319214580203
109,INSTtheta_nodestrength,5.367687686769265,5.231501964644769,5.563342837757389,-0.09237667212433365,-0.13422134255502471,-0.06349370288883355,-0.1380481384344125,-0.2168726917920906,-0.0598291230035795
110,KFD_Alpha,5.393824392749732,5.202575161475839,5.616501414758774,-0.0928434882033935,-0.14973802555165416,-0.05177488680324327,-0.03241169506866277,-0.11593572450273365,0.012233834324969859
111,KFD_Beta,5.513868465930155,5.251344862257195,5.671751376224449,-0.11902574212434369,-0.1743960413513152,-0.08214764522260298,-0.12018706689356928,-0.17383033003043524,-0.04993870952863197
112,KFD_Delta,5.22655023943414,5.054274286559839,5.49729599687457,-0.03406725426128854,-0.07363351105299054,0.008163189820747652,0.05180174341254236,-0.053710425940891024,0.12606245894396814
113,KFD_Gamma,5.411384716425534,5.072332182209804,5.51352212190636,-0.053212355647869636,-0.11454095743055454,-0.01795029897900846,0.029311027386575095,-0.06190819240735622,0.07685039137193866
114,KFD_Theta,5.369148467410997,5.18608543413004,5.594978121820794,-0.07942035931681046,-0.12157410040416239,-0.03726301668202692,-0.0017837451514308416,-0.05856080162758533,0.10356367524808993
115,LCOHalpha_betwcentr,5.470747824120984,5.311332585373785,5.5993799873649355,-0.11064950442460153,-0.14295582994791461,-0.08806425578632532,-0.21636464440282022,-0.31256217425784905,-0.17856152375640888
116,LCOHalpha_clusteringcoefficient,5.562883244978023,5.338622922463882,5.804389216522328,-0.1483816212081579,-0.22121323355723949,-0.10072660640959874,-0.09511768279700358,-0.19256325962683954,-0.013813940322481172
117,LCOHalpha_nodestrength,5.441429567494539,5.28115664913345,5.708050572893531,-0.10936537212770081,-0.16895003950581505,-0.05862592426851987,-0.10222970827587442,-0.2025378430871814,-0.04792153813699137
118,LCOHbeta_betwcentr,5.153864387468413,4.992832689247614,5.379960486993927,-0.015328305899695582,-0.04223918908375335,0.017967804744382115,0.06218182667985571,-0.05087357700165657,0.13733278132042354
119,LCOHbeta_clusteringcoefficient,5.4428508229940835,5.180812483760123,5.665803127086847,-0.1234591524863965,-0.1606468265352119,-0.0629607483734767,-0.13285343797013868,-0.21715572010112436,-0.0286445602628472
120,LCOHbeta_nodestrength,5.431432827108072,5.197424323002562,5.6500563488631546,-0.10655041718733926,-0.14993085294578062,-0.057482765214936504,-0.13405743948685117,-0.2250438495400549,-0.037342389487170564
121,LCOHdelta_betwcentr,5.192417567150908,4.979917038911659,5.310068285017131,-0.006021405405450042,-0.0346959329752049,0.02027165872698425,0.06833905654484385,-0.008254253404826854,0.1563020391812816
122,LCOHdelta_clusteringcoefficient,5.440201686897961,5.212007948823601,5.716965990238627,-0.09769475822048501,-0.1767409930753049,-0.07681345121231603,-0.10681630339124806,-0.2057269344226235,-0.03283691701411467
123,LCOHdelta_nodestrength,5.358259158970774,5.161349486846127,5.60846412538675,-0.07632517981428955,-0.13854873159259978,-0.04025379471748658,-0.11825487862998177,-0.21320685125191813,-0.0110499201878167
124,LCOHgamma_betwcentr,5.196826962323629,4.908911146559368,5.394432419365938,0.004895297901783224,-0.022107163649674633,0.03567047929045636,0.12258082732113566,0.04831878384528523,0.21135069445830898
125,LCOHgamma_clusteringcoefficient,5.5392610296343925,5.369568481370504,5.806780817614632,-0.14920583670205956,-0.2165323277481664,-0.09806663876744715,-0.18049067790960877,-0.26648405485284665,-0.0724575942957088
126,LCOHgamma_nodestrength,5.530794162001131,5.304066379112807,5.765622596168447,-0.15123588512790087,-0.21765017304980783,-0.09927753808034256,-0.17120748836496968,-0.2695598965590955,-0.08788378212995643
127,LCOHtheta_betwcentr,5.259212789040749,5.097012127711008,5.500279023355018,-0.055137754969873165,-0.07583959789574612,-0.027926056344791228,-0.10707018489488748,-0.16328506404530602,-0.02640452790962421
128,LCOHtheta_clusteringcoefficient,5.422888686968188,5.233271928580459,5.659591506381044,-0.10387135300190087,-0.15099682456684282,-0.06886151216639869,-0.13715245241422758,-0.2346056102000103,-0.05946655588814215
129,LCOHtheta_nodestrength,5.382749641768395,5.190934119009135,5.6209027167420125,-0.09065207853649171,-0.12888494995464006,-0.05083857063717695,-0.13981529728897968,-0.24806808483674375,-0.0450692845421809
130,LPSalpha_betwcentr,5.209128362012304,5.066583372397881,5.434482852846811,-0.03598365018298011,-0.06258148745617464,-0.004605186580522835,-0.015350942260400374,-0.10722956531752573,0.08196370012032221
131,LPSalpha_clusteringcoefficient,5.4316034758758756,5.249160506199477,5.723791134730194,-0.098225606529736,-0.18871806317173484,-0.06331922305114485,-0.08711676542733696,-0.19708110087165315,0.0007281809656495657
132,LPSalpha_nodestrength,5.384061179702842,5.1768741745204485,5.597118968110477,-0.07707331971990417,-0.1322674263347085,-0.034517818118150356,-0.08049058343898333,-0.14074164557848665,0.04027725479492408
133,LPSbeta_betwcentr,5.288675298619658,5.068166143384026,5.485818039688657,-0.04166972047284323,-0.0804515595634499,-0.013483875614513197,-0.06750634795689792,-0.14244554075752577,0.03526218646731465
134,LPSbeta_clusteringcoefficient,5.365805709790848,5.132353151146676,5.604958322168235,-0.08199521069138471,-0.12665409906344183,-0.029865008986173502,-0.08432995536039722,-0.1797545280598425,-0.002958305800472818
135,LPSbeta_nodestrength,5.374340669126903,5.132073649294325,5.585853252177269,-0.08328233410227726,-0.11508232381782135,-0.03808532197581499,-0.10898586104418383,-0.20451427564311808,-0.023589357001680286
136,LPSdelta_betwcentr,5.20400016625659,5.019366571349994,5.3651317293915355,-0.023752382306258202,-0.04594215989449785,0.005490715589987788,0.011687481693922336,-0.04674782875716683,0.10270258622427036
137,LPSdelta_clusteringcoefficient,5.246346736068179,4.994149033074165,5.506851128711364,-0.027270214192807396,-0.08111501427558215,0.01479686471110278,0.020402026986963355,-0.04470023148615874,0.14991755371239535
138,LPSdelta_nodestrength,5.2879105517436145,5.0540969864338505,5.486782816232112,-0.0450260083701669,-0.09353777445726652,-0.006940506771309085,-0.01852218362601618,-0.12835102984117508,0.0802656463381802
139,LPSgamma_betwcentr,5.297568642751699,5.1411471863648535,5.482983761045265,-0.05720275191234547,-0.0938680687602304,-0.038289014444860825,-0.10931154409656352,-0.18230333817402694,-0.04316270279832103
140,LPSgamma_clusteringcoefficient,5.355039605742934,5.1857773830103735,5.629260710389059,-0.09803300830300521,-0.14166116265672984,-0.05249013341166198,-0.039005522779161875,-0.10023889339776326,0.04175141110094542
141,LPSgamma_nodestrength,5.32521579213978,5.190536688950956,5.635858272171815,-0.08991503723990724,-0.12730267633409847,-0.048568432109883486,-0.07304012694447355,-0.14240631339089418,-0.007839140924799284
142,LPStheta_betwcentr,5.319858524692094,5.143656124351908,5.449287300626769,-0.05924314488189131,-0.08298710745078774,-0.03362869113659023,-0.13795923948629546,-0.23385552344019322,-0.07693771642214012
