,feature,rmse_median_SANS,rmse_25perc_SANS,rmse_75perc_SANS,r2_median_SANS,r2_25perc_SANS,r2_75perc_SANS,r_median_SANS,r_25perc_SANS,r_75perc_SANS
0,Dummy,5.193745681836798,5.02807293108761,5.403702434442518,-0.0033342410289077806,-0.03973720335562392,-0.00047091556759082387,0.0,0.0,0.0
